data,ultimo,abertura,maxima,minima,volume,variacao_pct
2024-06-05,107.02,107.02,107.02,107.02,,-0.62
2024-06-04,107.69,107.69,107.69,107.69,,-2.19
2024-06-03,110.1,110.1,110.1,110.1,,-6.31
2024-05-31,117.52,117.52,117.52,117.52,,-0.09
2024-05-30,117.62,117.62,117.62,117.62,,-0.1
2024-05-29,117.74,117.74,117.74,117.74,,0.05
2024-05-28,117.68,117.68,117.68,117.68,,0.02
2024-05-24,117.66,117.66,117.66,117.66,,0.11
2024-05-23,117.53,117.53,117.53,117.53,,-0.09
2024-05-22,117.64,117.64,117.64,117.64,,0.06
2024-05-21,117.57,117.57,117.57,117.57,,0.28
2024-05-20,117.24,117.24,117.24,117.24,,0.19
2024-05-17,117.02,117.02,117.02,117.02,,0.15
2024-05-16,116.85,116.85,116.85,116.85,,0.47
2024-05-15,116.3,116.3,116.3,116.3,,-0.3
2024-05-14,116.65,116.65,116.65,116.65,,-0.56
2024-05-13,117.31,117.31,117.31,117.31,,0.32
2024-05-10,116.93,116.93,116.93,116.93,,-0.03
2024-05-09,116.96,116.96,116.96,116.96,,0.32
2024-05-08,116.59,116.59,116.59,116.59,,-1.77
2024-05-07,118.69,118.69,118.69,118.69,,-0.73
2024-05-06,119.56,119.56,119.56,119.56,,1.3
2024-05-03,118.03,118.03,118.03,118.03,,-0.04
2024-05-02,118.08,118.08,118.08,118.08,,0.74
2024-05-01,117.21,117.21,117.21,117.21,,5.68
2024-04-30,110.91,110.91,110.91,110.91,,0.33
2024-04-29,110.54,110.54,110.54,110.54,,0.34
2024-04-26,110.16,110.16,110.16,110.16,,0.44
2024-04-25,109.68,109.68,109.68,109.68,,0.41
2024-04-24,109.23,109.23,109.23,109.23,,0.43
2024-04-23,108.76,108.76,108.76,108.76,,0.13
2024-04-22,108.62,108.62,108.62,108.62,,0.34
2024-04-19,108.25,108.25,108.25,108.25,,0.28
2024-04-18,107.95,107.95,107.95,107.95,,0.61
2024-04-17,107.3,107.3,107.3,107.3,,1.16
2024-04-16,106.07,106.07,106.07,106.07,,0.02
2024-04-15,106.05,106.05,106.05,106.05,,0.0
2024-04-12,106.05,106.05,106.05,106.05,,1.28
2024-04-11,104.71,104.71,104.71,104.71,,0.66
2024-04-10,104.02,104.02,104.02,104.02,,-0.3
2024-04-09,104.33,104.33,104.33,104.33,,1.61
2024-04-08,102.68,102.68,102.68,102.68,,2.71
2024-04-05,99.97,99.97,99.97,99.97,,0.08
2024-04-04,99.89,99.89,99.89,99.89,,-0.52
2024-04-03,100.41,100.41,100.41,100.41,,-2.43
2024-04-02,102.91,102.91,102.91,102.91,,0.57
2024-04-01,102.33,102.33,102.33,102.33,,-6.57
2024-03-28,109.53,109.53,109.53,109.53,,-0.28
2024-03-27,109.84,109.84,109.84,109.84,,-0.4
2024-03-26,110.28,110.28,110.28,110.28,,-0.35
2024-03-25,110.67,110.67,110.67,110.67,,0.03
2024-03-22,110.64,110.64,110.64,110.64,,-0.27
2024-03-21,110.94,110.94,110.94,110.94,,0.59
2024-03-20,110.29,110.29,110.29,110.29,,-0.38
2024-03-19,110.71,110.71,110.71,110.71,,0.22
2024-03-18,110.47,110.47,110.47,110.47,,0.78
2024-03-15,109.61,109.61,109.61,109.61,,-1.2
2024-03-14,110.94,110.94,110.94,110.94,,-0.74
2024-03-13,111.77,111.77,111.77,111.77,,-1.22
2024-03-12,113.15,113.15,113.15,113.15,,0.13
2024-03-11,113.0,113.0,113.0,113.0,,-3.46
2024-03-08,117.05,117.05,117.05,117.05,,-0.77
2024-03-07,117.96,117.96,117.96,117.96,,0.85
2024-03-06,116.96,116.96,116.96,116.96,,0.65
2024-03-05,116.21,116.21,116.21,116.21,,-0.62
2024-03-04,116.94,116.94,116.94,116.94,,2.68
2024-03-01,113.89,113.89,113.89,113.89,,-8.79
2024-02-29,124.86,124.86,124.86,124.86,,-0.4
2024-02-28,125.36,125.36,125.36,125.36,,-0.38
2024-02-27,125.84,125.84,125.84,125.84,,-0.21
2024-02-26,126.11,126.11,126.11,126.11,,-0.58
2024-02-23,126.85,126.85,126.85,126.85,,-0.76
2024-02-22,127.82,127.82,127.82,127.82,,0.41
2024-02-21,127.3,127.3,127.3,127.3,,-0.48
2024-02-20,127.92,127.92,127.92,127.92,,-1.06
2024-02-16,129.29,129.29,129.29,129.29,,0.09
2024-02-15,129.17,129.17,129.17,129.17,,0.05
2024-02-14,129.1,129.1,129.1,129.1,,0.06
2024-02-13,129.02,129.02,129.02,129.02,,0.12
2024-02-12,128.87,128.87,128.87,128.87,,0.09
2024-02-09,128.75,128.75,128.75,128.75,,-0.25
2024-02-08,129.07,129.07,129.07,129.07,,1.61
2024-02-07,127.03,127.03,127.03,127.03,,-0.28
2024-02-06,127.39,127.39,127.39,127.39,,-1.2
2024-02-05,128.94,128.94,128.94,128.94,,0.24
2024-02-02,128.63,128.63,128.63,128.63,,-3.05
2024-02-01,132.67,132.67,132.67,132.67,,-1.82
2024-01-31,135.13,135.13,135.13,135.13,,-0.35
2024-01-30,135.61,135.61,135.61,135.61,,0.04
2024-01-29,135.55,135.55,135.55,135.55,,0.0
2024-01-26,135.55,135.55,135.55,135.55,,0.01
2024-01-25,135.54,135.54,135.54,135.54,,0.04
2024-01-24,135.49,135.49,135.49,135.49,,0.01
2024-01-23,135.48,135.48,135.48,135.48,,0.04
2024-01-22,135.42,135.42,135.42,135.42,,-0.34
2024-01-19,135.88,135.88,135.88,135.88,,-0.15
2024-01-18,136.08,136.08,136.08,136.08,,0.21
2024-01-17,135.79,135.79,135.79,135.79,,-0.7
2024-01-16,136.75,136.75,136.75,136.75,,-0.34
2024-01-12,137.22,137.22,137.22,137.22,,-1.17
2024-01-11,138.85,138.85,138.85,138.85,,0.5
2024-01-10,138.16,138.16,138.16,138.16,,-1.68
2024-01-09,140.52,140.52,140.52,140.52,,-0.25
2024-01-08,140.87,140.87,140.87,140.87,,-0.41
2024-01-05,141.45,141.45,141.45,141.45,,-1.05
2024-01-04,142.95,142.95,142.95,142.95,,-0.84
2024-01-03,144.16,144.16,144.16,144.16,,5.71
2024-01-02,136.37,136.37,136.37,136.37,,0.0
2023-12-29,136.37,136.37,136.37,136.37,,0.15
2023-12-28,136.16,136.16,136.16,136.16,,0.07
2023-12-27,136.07,136.07,136.07,136.07,,0.24
2023-12-26,135.75,135.75,135.75,135.75,,0.17
2023-12-22,135.52,135.52,135.52,135.52,,0.16
2023-12-21,135.31,135.31,135.31,135.31,,0.34
2023-12-20,134.85,134.85,134.85,134.85,,0.15
2023-12-19,134.65,134.65,134.65,134.65,,0.03
2023-12-18,134.61,134.61,134.61,134.61,,-0.35
2023-12-15,135.08,135.08,135.08,135.08,,-0.1
2023-12-14,135.22,135.22,135.22,135.22,,0.14
2023-12-13,135.03,135.03,135.03,135.03,,-0.46
2023-12-12,135.66,135.66,135.66,135.66,,0.37
2023-12-11,135.16,135.16,135.16,135.16,,-0.21
2023-12-08,135.45,135.45,135.45,135.45,,0.78
2023-12-07,134.4,134.4,134.4,134.4,,1.11
2023-12-06,132.92,132.92,132.92,132.92,,1.64
2023-12-05,130.77,130.77,130.77,130.77,,0.24
2023-12-04,130.46,130.46,130.46,130.46,,0.0
2023-12-01,130.46,130.46,130.46,130.46,,0.0
2023-11-30,130.46,130.46,130.46,130.46,,0.06
2023-11-29,130.38,130.38,130.38,130.38,,-0.02
2023-11-28,130.4,130.4,130.4,130.4,,-0.02
2023-11-27,130.42,130.42,130.42,130.42,,0.2
2023-11-24,130.16,130.16,130.16,130.16,,0.25
2023-11-22,129.84,129.84,129.84,129.84,,0.22
2023-11-21,129.55,129.55,129.55,129.55,,0.19
2023-11-20,129.31,129.31,129.31,129.31,,0.28
2023-11-17,128.95,128.95,128.95,128.95,,-0.36
2023-11-16,129.42,129.42,129.42,129.42,,0.13
2023-11-15,129.25,129.25,129.25,129.25,,0.36
2023-11-14,128.78,128.78,128.78,128.78,,0.34
2023-11-13,128.34,128.34,128.34,128.34,,0.21
2023-11-10,128.07,128.07,128.07,128.07,,0.54
2023-11-09,127.38,127.38,127.38,127.38,,0.09
2023-11-08,127.26,127.26,127.26,127.26,,1.04
2023-11-07,125.95,125.95,125.95,125.95,,-0.54
2023-11-06,126.63,126.63,126.63,126.63,,0.38
2023-11-03,126.15,126.15,126.15,126.15,,0.46
2023-11-02,125.57,125.57,125.57,125.57,,2.65
2023-11-01,122.33,122.33,122.33,122.33,,2.88
2023-10-31,118.91,118.91,118.91,118.91,,0.18
2023-10-30,118.7,118.7,118.7,118.7,,0.13
2023-10-27,118.55,118.55,118.55,118.55,,0.08
2023-10-26,118.45,118.45,118.45,118.45,,-0.03
2023-10-25,118.48,118.48,118.48,118.48,,0.25
2023-10-24,118.19,118.19,118.19,118.19,,-0.22
2023-10-23,118.45,118.45,118.45,118.45,,-0.17
2023-10-20,118.65,118.65,118.65,118.65,,-0.33
2023-10-19,119.04,119.04,119.04,119.04,,0.03
2023-10-18,119.01,119.01,119.01,119.01,,-0.25
2023-10-17,119.31,119.31,119.31,119.31,,0.05
2023-10-16,119.25,119.25,119.25,119.25,,0.57
2023-10-13,118.57,118.57,118.57,118.57,,0.98
2023-10-12,117.42,117.42,117.42,117.42,,-0.75
2023-10-11,118.31,118.31,118.31,118.31,,0.78
2023-10-10,117.4,117.4,117.4,117.4,,-0.66
2023-10-09,118.18,118.18,118.18,118.18,,0.37
2023-10-06,117.74,117.74,117.74,117.74,,0.27
2023-10-05,117.42,117.42,117.42,117.42,,-0.52
2023-10-04,118.03,118.03,118.03,118.03,,-0.35
2023-10-03,118.44,118.44,118.44,118.44,,-1.42
2023-10-02,120.14,120.14,120.14,120.14,,-0.54
2023-09-29,120.79,120.79,120.79,120.79,,-0.04
2023-09-28,120.84,120.84,120.84,120.84,,0.0
2023-09-27,120.84,120.84,120.84,120.84,,-0.07
2023-09-26,120.93,120.93,120.93,120.93,,-0.21
2023-09-25,121.18,121.18,121.18,121.18,,-0.12
2023-09-22,121.33,121.33,121.33,121.33,,-0.3
2023-09-21,121.69,121.69,121.69,121.69,,-0.11
2023-09-20,121.83,121.83,121.83,121.83,,-0.27
2023-09-19,122.16,122.16,122.16,122.16,,-0.03
2023-09-18,122.2,122.2,122.2,122.2,,0.75
2023-09-15,121.29,121.29,121.29,121.29,,0.61
2023-09-14,120.56,120.56,120.56,120.56,,0.02
2023-09-13,120.53,120.53,120.53,120.53,,0.17
2023-09-12,120.33,120.33,120.33,120.33,,1.78
2023-09-11,118.23,118.23,118.23,118.23,,1.14
2023-09-08,116.9,116.9,116.9,116.9,,-0.43
2023-09-07,117.4,117.4,117.4,117.4,,-1.32
2023-09-06,118.97,118.97,118.97,118.97,,1.57
2023-09-05,117.13,117.13,117.13,117.13,,-0.9
2023-09-01,118.19,118.19,118.19,118.19,,8.03
2023-08-31,109.4,109.4,109.4,109.4,,0.38
2023-08-30,108.99,108.99,108.99,108.99,,0.31
2023-08-29,108.65,108.65,108.65,108.65,,0.31
2023-08-28,108.31,108.31,108.31,108.31,,0.09
2023-08-25,108.21,108.21,108.21,108.21,,0.36
2023-08-24,107.82,107.82,107.82,107.82,,0.33
2023-08-23,107.47,107.47,107.47,107.47,,0.66
2023-08-22,106.77,106.77,106.77,106.77,,0.27
2023-08-21,106.48,106.48,106.48,106.48,,0.36
2023-08-18,106.1,106.1,106.1,106.1,,0.44
2023-08-17,105.64,105.64,105.64,105.64,,0.79
2023-08-16,104.81,104.81,104.81,104.81,,0.01
2023-08-15,104.8,104.8,104.8,104.8,,0.16
2023-08-14,104.63,104.63,104.63,104.63,,-0.7
2023-08-11,105.37,105.37,105.37,105.37,,0.74
2023-08-10,104.6,104.6,104.6,104.6,,-0.1
2023-08-09,104.7,104.7,104.7,104.7,,0.28
2023-08-08,104.41,104.41,104.41,104.41,,-0.31
2023-08-07,104.73,104.73,104.73,104.73,,-0.43
2023-08-04,105.18,105.18,105.18,105.18,,0.88
2023-08-03,104.26,104.26,104.26,104.26,,-2.93
2023-08-02,107.41,107.41,107.41,107.41,,-0.84
2023-08-01,108.32,108.32,108.32,108.32,,-3.68
2023-07-31,112.46,112.46,112.46,112.46,,-0.2
2023-07-28,112.69,112.69,112.69,112.69,,-0.19
2023-07-27,112.9,112.9,112.9,112.9,,0.01
2023-07-26,112.89,112.89,112.89,112.89,,0.15
2023-07-25,112.72,112.72,112.72,112.72,,0.19
2023-07-24,112.51,112.51,112.51,112.51,,0.04
2023-07-21,112.47,112.47,112.47,112.47,,0.04
2023-07-20,112.43,112.43,112.43,112.43,,0.31
2023-07-19,112.08,112.08,112.08,112.08,,-0.08
2023-07-18,112.17,112.17,112.17,112.17,,0.32
2023-07-17,111.81,111.81,111.81,111.81,,-0.51
2023-07-14,112.38,112.38,112.38,112.38,,1.29
2023-07-13,110.95,110.95,110.95,110.95,,0.31
2023-07-12,110.61,110.61,110.61,110.61,,1.16
2023-07-11,109.34,109.34,109.34,109.34,,0.12
2023-07-10,109.21,109.21,109.21,109.21,,-1.2
2023-07-07,110.54,110.54,110.54,110.54,,-1.54
2023-07-06,112.27,112.27,112.27,112.27,,0.38
2023-07-05,111.84,111.84,111.84,111.84,,0.87
2023-07-03,110.87,110.87,110.87,110.87,,-1.51
2023-06-30,112.57,112.57,112.57,112.57,,-0.04
2023-06-29,112.62,112.62,112.62,112.62,,-0.02
2023-06-28,112.64,112.64,112.64,112.64,,0.04
2023-06-27,112.6,112.6,112.6,112.6,,0.12
2023-06-26,112.46,112.46,112.46,112.46,,-0.17
2023-06-23,112.65,112.65,112.65,112.65,,-0.18
2023-06-22,112.85,112.85,112.85,112.85,,0.0
2023-06-21,112.85,112.85,112.85,112.85,,-0.2
2023-06-20,113.08,113.08,113.08,113.08,,0.05
2023-06-16,113.02,113.02,113.02,113.02,,0.08
2023-06-15,112.93,112.93,112.93,112.93,,0.16
2023-06-14,112.75,112.75,112.75,112.75,,0.27
2023-06-13,112.45,112.45,112.45,112.45,,1.18
2023-06-12,111.14,111.14,111.14,111.14,,-1.61
2023-06-09,112.96,112.96,112.96,112.96,,1.37
2023-06-08,111.43,111.43,111.43,111.43,,2.06
2023-06-07,109.18,109.18,109.18,109.18,,0.54
2023-06-06,108.59,108.59,108.59,108.59,,1.13
2023-06-05,107.38,107.38,107.38,107.38,,0.99
2023-06-02,106.33,106.33,106.33,106.33,,1.75
2023-06-01,104.5,104.5,104.5,104.5,,-0.54
2023-05-31,105.07,105.07,105.07,105.07,,-0.12
2023-05-30,105.2,105.2,105.2,105.2,,-0.2
2023-05-26,105.41,105.41,105.41,105.41,,-0.18
2023-05-25,105.6,105.6,105.6,105.6,,0.04
2023-05-24,105.56,105.56,105.56,105.56,,-0.92
2023-05-23,106.54,106.54,106.54,106.54,,-0.58
2023-05-22,107.16,107.16,107.16,107.16,,0.06
2023-05-19,107.1,107.1,107.1,107.1,,-0.16
2023-05-18,107.27,107.27,107.27,107.27,,-0.1
2023-05-17,107.38,107.38,107.38,107.38,,0.51
2023-05-16,106.84,106.84,106.84,106.84,,0.07
2023-05-15,106.77,106.77,106.77,106.77,,1.53
2023-05-12,105.16,105.16,105.16,105.16,,0.34
2023-05-11,104.8,104.8,104.8,104.8,,-1.92
2023-05-10,106.85,106.85,106.85,106.85,,0.75
2023-05-09,106.05,106.05,106.05,106.05,,-1.26
2023-05-08,107.4,107.4,107.4,107.4,,3.72
2023-05-05,103.55,103.55,103.55,103.55,,-0.31
2023-05-04,103.87,103.87,103.87,103.87,,-1.53
2023-05-03,105.48,105.48,105.48,105.48,,-0.5
2023-05-02,106.01,106.01,106.01,106.01,,2.32
2023-05-01,103.61,103.61,103.61,103.61,,-10.79
2023-04-28,116.14,116.14,116.14,116.14,,-0.06
2023-04-27,116.21,116.21,116.21,116.21,,-0.43
2023-04-26,116.71,116.71,116.71,116.71,,-0.76
2023-04-25,117.6,117.6,117.6,117.6,,0.72
2023-04-24,116.76,116.76,116.76,116.76,,-0.38
2023-04-21,117.21,117.21,117.21,117.21,,-1.76
2023-04-20,119.31,119.31,119.31,119.31,,-0.79
2023-04-19,120.26,120.26,120.26,120.26,,-0.07
2023-04-18,120.34,120.34,120.34,120.34,,0.27
2023-04-17,120.01,120.01,120.01,120.01,,0.76
2023-04-14,119.11,119.11,119.11,119.11,,-0.68
2023-04-13,119.92,119.92,119.92,119.92,,-0.48
2023-04-12,120.5,120.5,120.5,120.5,,-0.45
2023-04-11,121.05,121.05,121.05,121.05,,1.09
2023-04-10,119.75,119.75,119.75,119.75,,0.5
2023-04-06,119.16,119.16,119.16,119.16,,-0.43
2023-04-05,119.67,119.67,119.67,119.67,,-0.47
2023-04-04,120.24,120.24,120.24,120.24,,-1.6
2023-04-03,122.19,122.19,122.19,122.19,30.0,-3.83
2023-03-31,127.06,127.06,127.06,127.06,,0.83
2023-03-30,126.01,126.01,126.01,126.01,,0.0
2023-03-29,126.01,126.01,126.01,126.01,,0.0
2023-03-28,126.01,126.01,126.01,126.01,,0.0
2023-03-27,126.01,126.01,126.01,126.01,,0.0
2023-03-24,126.01,126.01,126.01,126.01,,-0.51
2023-03-23,126.66,126.66,126.66,126.66,,-0.84
2023-03-22,127.73,127.73,127.73,127.73,,-0.22
2023-03-21,128.01,128.01,128.01,128.01,,-0.19
2023-03-20,128.26,128.26,128.26,128.26,,-1.34
2023-03-17,130.0,130.0,130.0,130.0,,0.85
2023-03-16,128.91,128.91,128.91,128.91,,-0.91
2023-03-15,130.09,130.09,130.09,130.09,,0.04
2023-03-14,130.04,130.04,130.04,130.04,,-0.34
2023-03-13,130.49,130.49,130.49,130.49,,0.81
2023-03-10,129.44,129.44,129.44,129.44,,-0.03
2023-03-09,129.48,129.48,129.48,129.48,,1.66
2023-03-08,127.37,127.37,127.37,127.37,,0.03
2023-03-07,127.33,127.33,127.33,127.33,,1.46
2023-03-06,125.5,125.5,125.5,125.5,,-0.9
2023-03-03,126.64,126.64,126.64,126.64,,-0.3
2023-03-02,127.02,127.02,127.02,127.02,50.0,0.17
2023-03-01,126.8,126.8,126.8,126.8,,0.83
2023-02-28,125.75,125.75,125.75,125.75,,0.01
2023-02-27,125.74,125.74,125.74,125.74,,-0.09
2023-02-24,125.85,125.85,125.85,125.85,,-0.06
2023-02-23,125.92,125.92,125.92,125.92,,0.12
2023-02-22,125.77,125.77,125.77,125.77,,-0.45
2023-02-21,126.34,126.34,126.34,126.34,,1.12
2023-02-17,124.94,124.94,124.94,124.94,,0.2
2023-02-16,124.69,124.69,124.69,124.69,,0.28
2023-02-15,124.34,124.34,124.34,124.34,,0.11
2023-02-14,124.2,124.2,124.2,124.2,,0.36
2023-02-13,123.76,123.76,123.76,123.76,,-1.1
2023-02-10,125.14,125.14,125.14,125.14,,0.39
2023-02-09,124.65,124.65,124.65,124.65,,1.17
2023-02-08,123.21,123.21,123.21,123.21,,0.37
2023-02-07,122.75,122.75,122.75,122.75,,-1.28
2023-02-06,124.34,124.34,124.34,124.34,100.0,-0.73
2023-02-03,125.26,125.26,125.26,125.26,,1.06
2023-02-02,123.95,123.95,123.95,123.95,,-1.88
2023-02-01,126.33,126.33,126.33,126.33,,2.4
2023-01-31,123.37,123.37,123.37,123.37,,0.24
2023-01-30,123.08,123.08,123.08,123.08,,0.31
2023-01-27,122.7,122.7,122.7,122.7,,0.17
2023-01-26,122.49,122.49,122.49,122.49,,0.46
2023-01-25,121.93,121.93,121.93,121.93,,-0.03
2023-01-24,121.97,121.97,121.97,121.97,,0.02
2023-01-23,121.94,121.94,121.94,121.94,,-0.18
2023-01-20,122.16,122.16,122.16,122.16,,0.3
2023-01-19,121.79,121.79,121.79,121.79,,0.5
2023-01-18,121.19,121.19,121.19,121.19,,0.2
2023-01-17,120.95,120.95,120.95,120.95,,-1.13
2023-01-13,122.33,122.33,122.33,122.33,,0.88
2023-01-12,121.26,121.26,121.26,121.26,,0.2
2023-01-11,121.02,121.02,121.02,121.02,,1.14
2023-01-10,119.66,119.66,119.66,119.66,,1.92
2023-01-09,117.41,117.41,117.41,117.41,,0.72
2023-01-06,116.57,116.57,116.57,116.57,,1.39
2023-01-05,114.97,114.97,114.97,114.97,,-0.33
2023-01-04,115.35,115.35,115.35,115.35,,-2.07
2023-01-03,117.79,117.79,117.79,117.79,,5.85
2022-12-30,111.28,111.28,111.28,111.28,,0.27
2022-12-29,110.98,110.98,110.98,110.98,,0.16
2022-12-28,110.8,110.8,110.8,110.8,,0.14
2022-12-27,110.64,110.64,110.64,110.64,,0.14
2022-12-23,110.48,110.48,110.48,110.48,,0.05
2022-12-22,110.43,110.43,110.43,110.43,,-0.28
2022-12-21,110.74,110.74,110.74,110.74,,0.8
2022-12-20,109.86,109.86,109.86,109.86,,0.27
2022-12-19,109.56,109.56,109.56,109.56,,-0.64
2022-12-16,110.27,110.27,110.27,110.27,,-0.21
2022-12-15,110.5,110.5,110.5,110.5,,1.13
2022-12-14,109.26,109.26,109.26,109.26,,0.03
2022-12-13,109.23,109.23,109.23,109.23,,-0.22
2022-12-12,109.47,109.47,109.47,109.47,,-0.91
2022-12-09,110.48,110.48,110.48,110.48,,0.9
2022-12-08,109.49,109.49,109.49,109.49,,2.24
2022-12-07,107.09,107.09,107.09,107.09,30.0,-1.29
2022-12-06,108.49,108.49,108.49,108.49,,0.75
2022-12-05,107.68,107.68,107.68,107.68,,0.22
2022-12-02,107.44,107.44,107.44,107.44,,4.21
2022-12-01,103.1,103.1,103.1,103.1,,10.56
2022-11-30,93.25,93.25,93.25,93.25,,0.38
2022-11-29,92.9,92.9,92.9,92.9,,-0.15
2022-11-28,93.04,93.04,93.04,93.04,,0.32
2022-11-25,92.74,92.74,92.74,92.74,,0.87
2022-11-23,91.94,91.94,91.94,91.94,,0.54
2022-11-22,91.45,91.45,91.45,91.45,,-0.1
2022-11-21,91.54,91.54,91.54,91.54,,-1.45
2022-11-18,92.89,92.89,92.89,92.89,,-0.21
2022-11-17,93.09,93.09,93.09,93.09,,0.81
2022-11-16,92.34,92.34,92.34,92.34,,0.05
2022-11-15,92.29,92.29,92.29,92.29,,0.22
2022-11-14,92.09,92.09,92.09,92.09,,1.43
2022-11-11,90.79,90.79,90.79,90.79,,2.95
2022-11-10,88.19,88.19,88.19,88.19,,0.78
2022-11-09,87.51,87.51,87.51,87.51,,2.55
2022-11-08,85.33,85.33,85.33,85.33,,-2.08
2022-11-07,87.14,87.14,87.14,87.14,,2.33
2022-11-04,85.16,85.16,85.16,85.16,,2.15
2022-11-03,83.37,83.37,83.37,83.37,,1.55
2022-11-02,82.1,82.1,82.1,82.1,,2.59
2022-11-01,80.03,80.03,80.03,80.03,,-13.42
2022-10-31,92.43,92.43,92.43,92.43,,-0.62
2022-10-28,93.01,93.01,93.01,93.01,,0.22
2022-10-27,92.81,92.81,92.81,92.81,,-0.8
2022-10-26,93.56,93.56,93.56,93.56,,-1.11
2022-10-25,94.61,94.61,94.61,94.61,,0.11
2022-10-24,94.51,94.51,94.51,94.51,,-0.37
2022-10-21,94.86,94.86,94.86,94.86,,0.11
2022-10-20,94.76,94.76,94.76,94.76,,-0.11
2022-10-19,94.86,94.86,94.86,94.86,,-0.37
2022-10-18,95.21,95.21,95.21,95.21,,0.29
2022-10-17,94.93,94.93,94.93,94.93,,-1.04
2022-10-14,95.93,95.93,95.93,95.93,,0.56
2022-10-13,95.4,95.4,95.4,95.4,,-0.76
2022-10-12,96.13,96.13,96.13,96.13,,-0.87
2022-10-11,96.97,96.97,96.97,96.97,,-0.39
2022-10-10,97.35,97.35,97.35,97.35,,1.81
2022-10-07,95.62,95.62,95.62,95.62,,0.17
2022-10-06,95.46,95.46,95.46,95.46,,0.21
2022-10-05,95.26,95.26,95.26,95.26,,0.05
2022-10-04,95.21,95.21,95.21,95.21,,1.05
2022-10-03,94.22,94.22,94.22,94.22,,-4.16
2022-09-30,98.31,98.31,98.31,98.31,,-0.11
2022-09-29,98.42,98.42,98.42,98.42,,-0.1
2022-09-28,98.52,98.52,98.52,98.52,,-0.19
2022-09-27,98.71,98.71,98.71,98.71,,-0.3
2022-09-26,99.01,99.01,99.01,99.01,,0.12
2022-09-23,98.89,98.89,98.89,98.89,,0.06
2022-09-22,98.83,98.83,98.83,98.83,,0.18
2022-09-21,98.65,98.65,98.65,98.65,,-0.15
2022-09-20,98.8,98.8,98.8,98.8,,-0.19
2022-09-19,98.99,98.99,98.99,98.99,,-0.27
2022-09-16,99.26,99.26,99.26,99.26,,-1.13
2022-09-15,100.39,100.39,100.39,100.39,,-0.04
2022-09-14,100.43,100.43,100.43,100.43,,-0.99
2022-09-13,101.43,101.43,101.43,101.43,,0.02
2022-09-12,101.41,101.41,101.41,101.41,,1.2
2022-09-09,100.21,100.21,100.21,100.21,,1.87
2022-09-08,98.37,98.37,98.37,98.37,,1.21
2022-09-07,97.19,97.19,97.19,97.19,,-0.26
2022-09-06,97.44,97.44,97.44,97.44,,1.98
2022-09-02,95.55,95.55,95.55,95.55,,-0.77
2022-09-01,96.29,96.29,96.29,96.29,,-8.09
2022-08-31,104.76,104.76,104.76,104.76,,-0.15
2022-08-30,104.92,104.92,104.92,104.92,,-0.34
2022-08-29,105.28,105.28,105.28,105.28,,-0.2
2022-08-26,105.49,105.49,105.49,105.49,,0.13
2022-08-25,105.35,105.35,105.35,105.35,,-0.19
2022-08-24,105.55,105.55,105.55,105.55,,-0.02
2022-08-23,105.57,105.57,105.57,105.57,,0.05
2022-08-22,105.52,105.52,105.52,105.52,,-0.11
2022-08-19,105.64,105.64,105.64,105.64,,-0.39
2022-08-18,106.05,106.05,106.05,106.05,,0.51
2022-08-17,105.51,105.51,105.51,105.51,,-1.73
2022-08-16,107.37,107.37,107.37,107.37,,-0.21
2022-08-15,107.6,107.6,107.6,107.6,,-1.92
2022-08-12,109.71,109.71,109.71,109.71,,-0.63
2022-08-11,110.41,110.41,110.41,110.41,,0.71
2022-08-10,109.63,109.63,109.63,109.63,,-0.2
2022-08-09,109.85,109.85,109.85,109.85,,-0.48
2022-08-08,110.38,110.38,110.38,110.38,,1.08
2022-08-05,109.2,109.2,109.2,109.2,,2.03
2022-08-04,107.03,107.03,107.03,107.03,,-2.8
2022-08-03,110.11,110.11,110.11,110.11,,-2.87
2022-08-02,113.36,113.36,113.36,113.36,,-0.87
2022-08-01,114.35,114.35,114.35,114.35,,6.65
2022-07-29,107.22,107.22,107.22,107.22,,0.31
2022-07-28,106.89,106.89,106.89,106.89,,0.61
2022-07-27,106.24,106.24,106.24,106.24,,0.22
2022-07-26,106.01,106.01,106.01,106.01,,0.56
2022-07-25,105.42,105.42,105.42,105.42,,0.03
2022-07-22,105.39,105.39,105.39,105.39,,0.11
2022-07-21,105.27,105.27,105.27,105.27,,0.73
2022-07-20,104.51,104.51,104.51,104.51,,-0.24
2022-07-19,104.76,104.76,104.76,104.76,,-1.81
2022-07-18,106.69,106.69,106.69,106.69,,2.29
2022-07-15,104.3,104.3,104.3,104.3,,-1.61
2022-07-14,106.01,106.01,106.01,106.01,,-4.54
2022-07-13,111.05,111.05,111.05,111.05,,1.25
2022-07-12,109.68,109.68,109.68,109.68,,-0.26
2022-07-11,109.97,109.97,109.97,109.97,,-3.31
2022-07-08,113.74,113.74,113.74,113.74,,-1.22
2022-07-07,115.14,115.14,115.14,115.14,,2.46
2022-07-06,112.38,112.38,112.38,112.38,,-1.08
2022-07-05,113.61,113.61,113.61,113.61,,-0.73
2022-07-01,114.45,114.45,114.45,114.45,,-11.96
2022-06-30,130.0,130.0,130.0,130.0,,-0.35
2022-06-29,130.46,130.46,130.46,130.46,,-0.42
2022-06-28,131.01,131.01,131.01,131.01,,0.06
2022-06-27,130.93,130.93,130.93,130.93,,0.94
2022-06-24,129.71,129.71,129.71,129.71,,-1.32
